,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-02-11,67.5,1,0.0,-,0.0,0.0
1,2020-02-12,70.5,1,3.0,▲,1.0,4.4
2,2020-02-13,68.5,1,-2.0,▼,0.0,-2.8
3,2020-02-14,67.3,6,-1.2,▼,-1.0,-1.8
4,2020-02-15,65.9,5,-1.4,▼,-2.0,-2.1
5,2020-02-17,64.3,3,-1.6,▼,-3.0,-2.4
6,2020-02-18,60.5,3,-3.8,▼,-4.0,-5.9
7,2020-02-19,61.5,2,1.0,▲,-3.0,1.7
8,2020-02-21,62.2,2,0.7,▲,-2.0,1.1
9,2020-02-22,64.2,4,2.0,▲,-1.0,3.2
10,2020-02-23,62.3,4,-1.9,▼,-2.0,-3.0
11,2020-02-24,64.6,2,2.3,▲,-1.0,3.7
12,2020-02-25,66.5,3,1.9,▲,0.0,2.9
13,2020-02-26,65.5,2,-1.0,▼,-1.0,-1.5
14,2020-02-27,63.5,4,-2.0,▼,-2.0,-3.1
15,2020-02-28,64.4,1,0.9,▲,-1.0,1.4
16,2020-02-29,62.9,3,-1.5,▼,-2.0,-2.3
17,2020-03-01,63.8,11,0.9,▲,-1.0,1.4
18,2020-03-05,64.8,1,1.0,▲,0.0,1.6
19,2020-03-06,64.2,3,-0.6,▼,-1.0,-0.9
20,2020-03-07,65.7,7,1.5,▲,0.0,2.3
21,2020-03-08,67.7,3,2.0,▲,1.0,3.0
22,2020-03-09,67.1,3,-0.6,▼,0.0,-0.9
23,2020-03-10,69.0,4,1.9,▲,1.0,2.8
24,2020-03-11,71.1,7,2.1,▲,2.0,3.0
25,2020-03-12,70.6,3,-0.5,▼,1.0,-0.7
26,2020-03-13,71.0,2,0.4,▲,2.0,0.6
27,2020-03-14,68.8,4,-2.2,▼,1.0,-3.1
28,2020-03-15,67.8,2,-1.0,▼,0.0,-1.5
29,2020-03-16,68.3,1,0.5,▲,1.0,0.7
30,2020-03-17,69.5,2,1.2,▲,2.0,1.8
31,2020-03-18,69.6,4,0.1,▲,3.0,0.1
32,2020-03-19,70.5,6,0.9,▲,4.0,1.3
33,2020-03-20,70.7,7,0.2,▲,5.0,0.3
34,2020-03-21,69.2,3,-1.5,▼,4.0,-2.1
35,2020-03-22,69.9,2,0.7,▲,5.0,1.0
36,2020-03-23,70.4,4,0.5,▲,6.0,0.7
37,2020-03-24,72.3,1,1.9,▲,7.0,2.7
38,2020-03-27,66.9,46,-5.4,▼,6.0,-7.5
39,2020-03-28,63.4,71,-3.5,▼,5.0,-5.2
40,2020-03-29,58.5,45,-4.9,▼,4.0,-7.7
41,2020-03-30,53.9,12,-4.6,▼,3.0,-7.9
42,2020-03-31,50.1,9,-3.8,▼,2.0,-7.1
43,2020-04-01,48.9,4,-1.2,▼,1.0,-2.4
44,2020-04-02,48.9,10,0.0,-,1.0,0.0
45,2020-04-03,49.4,5,0.5,▲,2.0,1.0
46,2020-04-04,47.5,5,-1.9,▼,1.0,-3.8
47,2020-04-05,47.0,4,-0.5,▼,0.0,-1.1
48,2020-04-06,48.7,3,1.7,▲,1.0,3.6
49,2020-04-07,46.7,1,-2.0,▼,0.0,-4.1
50,2020-04-08,46.0,3,-0.7,▼,-1.0,-1.5
51,2020-04-09,50.5,2,4.5,▲,0.0,9.8
52,2020-04-10,50.5,3,0.0,-,0.0,0.0
53,2020-04-11,52.9,6,2.4,▲,1.0,4.8
54,2020-04-12,58.4,3,5.5,▲,2.0,10.4
55,2020-04-13,60.0,4,1.6,▲,3.0,2.7
56,2020-04-14,58.9,6,-1.1,▼,2.0,-1.8
57,2020-04-15,60.3,5,1.4,▲,3.0,2.4
58,2020-04-16,61.6,5,1.3,▲,4.0,2.2
59,2020-04-17,60.6,2,-1.0,▼,3.0,-1.6
60,2020-04-18,62.7,7,2.1,▲,4.0,3.5
61,2020-04-19,64.4,4,1.7,▲,5.0,2.7
62,2020-04-20,67.9,2,3.5,▲,6.0,5.4
63,2020-04-21,67.5,4,-0.4,▼,5.0,-0.6
64,2020-04-22,67.3,2,-0.2,▼,4.0,-0.3
65,2020-04-23,67.1,8,-0.2,▼,3.0,-0.3
66,2020-04-24,63.9,2,-3.2,▼,2.0,-4.8
67,2020-04-25,62.4,3,-1.5,▼,1.0,-2.3
68,2020-04-26,64.0,3,1.6,▲,2.0,2.6
69,2020-04-27,65.6,2,1.6,▲,3.0,2.5
70,2020-04-28,63.3,2,-2.3,▼,2.0,-3.5
71,2020-04-29,67.1,3,3.8,▲,3.0,6.0
72,2020-04-30,65.9,2,-1.2,▼,2.0,-1.8
73,2020-05-01,64.7,7,-1.2,▼,1.0,-1.8
74,2020-05-02,63.7,7,-1.0,▼,0.0,-1.5
75,2020-05-04,65.0,2,1.3,▲,1.0,2.0
76,2020-05-05,64.1,5,-0.9,▼,0.0,-1.4
77,2020-05-06,64.2,4,0.1,▲,1.0,0.2
78,2020-05-07,60.4,7,-3.8,▼,0.0,-5.9
79,2020-05-08,60.5,4,0.1,▲,1.0,0.2
80,2020-05-09,59.9,5,-0.6,▼,0.0,-1.0
81,2020-05-10,59.3,4,-0.6,▼,-1.0,-1.0
82,2020-05-11,61.0,3,1.7,▲,0.0,2.9
83,2020-05-12,63.9,1,2.9,▲,1.0,4.8
84,2020-05-13,65.8,2,1.9,▲,2.0,3.0
85,2020-05-14,66.6,4,0.8,▲,3.0,1.2
86,2020-05-15,67.2,6,0.6,▲,4.0,0.9
87,2020-05-16,71.7,3,4.5,▲,5.0,6.7
88,2020-05-17,74.5,7,2.8,▲,6.0,3.9
89,2020-05-18,71.8,6,-2.7,▼,5.0,-3.6
90,2020-05-19,72.3,1,0.5,▲,6.0,0.7
91,2020-05-20,72.0,3,-0.3,▼,5.0,-0.4
92,2020-05-21,67.0,2,-5.0,▼,4.0,-6.9
93,2020-05-22,65.5,3,-1.5,▼,3.0,-2.2
94,2020-05-23,67.2,2,1.7,▲,4.0,2.6
95,2020-05-24,68.7,4,1.5,▲,5.0,2.2
96,2020-05-25,70.2,3,1.5,▲,6.0,2.2
97,2020-05-26,70.7,3,0.5,▲,7.0,0.7
